session_id,avg_latency,avg_jitter,iat_variance,packet_loss,seq_gap_rate,codec_mismatch,label
958.0,0.010795,0.003844,3.217e-05,0.0,0.0,0.0,0
959.0,0.015243,0.003936,0.00045267,0.0,0.0,0.0,0
960.0,0.01206,0.003104,2.18e-05,0.0,0.0,0.0,0
961.0,0.019596,0.006293,0.00058782,0.0,0.0,0.0,0
962.0,0.012988,0.003461,2.271e-05,0.0,0.0,0.0,0
963.0,0.016184,0.004323,0.00042621,0.0,0.0,0.0,0
964.0,0.015462,0.008083,0.00014466,0.0,0.0,0.0,0
965.0,0.013677,0.005004,5.067e-05,0.0,0.0,0.0,0
966.0,0.020225,0.00855,0.00084776,0.0,0.0,0.0,0
967.0,0.013539,0.004228,2.965e-05,0.0,0.0,0.0,0
968.0,0.012887,0.00527,2.004e-05,0.0,0.0,0.0,0
969.0,0.0126,0.005314,3.675e-05,0.0,0.0,0.0,0
970.0,0.014003,0.00545,0.00010288,0.0,0.0,0.0,0
971.0,0.011049,0.004112,2.764e-05,0.0,0.0,0.0,0
972.0,0.013552,0.00494,3.715e-05,0.0,0.0,0.0,0
973.0,0.01441,0.003478,0.00013274,0.0,0.0,0.0,0
974.0,0.01986,0.008738,0.00061245,0.0,0.0,0.0,0
975.0,0.011185,0.003226,2.042e-05,0.0,0.0,0.0,0
976.0,0.015826,0.008326,0.00035714,0.0,0.0,0.0,0
977.0,0.012123,0.003772,2.017e-05,0.0333,0.0351,0.0,0
978.0,0.012523,0.004308,4.288e-05,0.0167,0.0172,0.0,0
979.0,0.011458,0.003897,2.083e-05,0.0,0.0,0.0,0
980.0,0.013875,0.00469,0.00012408,0.0,0.0,0.0,0
981.0,0.020555,0.00958,0.00129923,0.0,0.0,0.0,0
982.0,0.010672,0.004654,3.314e-05,0.0,0.0,0.0,0
983.0,0.013283,0.002984,3.984e-05,0.0,0.0,0.0,0
984.0,0.011561,0.003906,2.145e-05,0.0167,0.0172,0.0,0
985.0,0.01716,0.011057,0.00022076,0.0,0.0,0.0,0
986.0,0.014086,0.005023,0.00017201,0.0,0.0,0.0,0
987.0,0.012655,0.003752,8.476e-05,0.0167,0.0172,0.0,0
988.0,0.017607,0.010206,0.00022889,0.0167,0.0172,0.0,0
989.0,0.010709,0.003479,2.1e-05,0.0,0.0,0.0,0
990.0,0.016671,0.007193,0.00012509,0.0,0.0,0.0,0
991.0,0.014735,0.004047,0.00053625,0.0,0.0,0.0,0
992.0,0.022166,0.012279,0.00206369,0.0,0.0,0.0,0
993.0,0.012168,0.004238,5.349e-05,0.0,0.0,0.0,0
994.0,0.016021,0.0049,0.00036776,0.0,0.0,0.0,0
995.0,0.018272,0.004637,0.00035711,0.0167,0.0172,0.0,0
996.0,0.013003,0.003786,4.12e-05,0.0,0.0,0.0,0
997.0,0.011752,0.004394,2.722e-05,0.0167,0.0172,0.0,0
998.0,0.01511,0.005273,0.00023053,0.0,0.0,0.0,0
999.0,0.019932,0.013179,0.00037726,0.0,0.0,0.0,0
1000.0,0.013546,0.004422,0.00020795,0.0,0.0,0.0,0
1001.0,0.018576,0.007357,0.0010879,0.0,0.0,0.0,0
1002.0,0.017257,0.005746,0.00039877,0.0,0.0,0.0,0
1003.0,0.010534,0.002916,1.705e-05,0.0,0.0,0.0,0
1004.0,0.018154,0.005147,0.00066963,0.0,0.0,0.0,0
1005.0,0.015898,0.006868,0.00020695,0.0,0.0,0.0,0
1006.0,0.015403,0.009154,0.00021295,0.0,0.0,0.0,0
1007.0,0.015366,0.003267,0.00022618,0.0,0.0,0.0,0
1008.0,0.016109,0.005849,0.00029424,0.0,0.0,0.0,0
1009.0,0.017513,0.009413,0.00059364,0.0,0.0,0.0,0
1010.0,0.011849,0.007083,6.333e-05,0.0,0.0,0.0,0
1011.0,0.012024,0.004782,2.915e-05,0.0,0.0,0.0,0
1012.0,0.012311,0.003161,3.206e-05,0.0,0.0,0.0,0
1013.0,0.017586,0.007898,0.00028901,0.0,0.0,0.0,0
1014.0,0.013273,0.004799,0.00011436,0.0167,0.0172,0.0,0
1015.0,0.013604,0.00288,0.00012767,0.0,0.0,0.0,0
1016.0,0.013556,0.008823,7.55e-05,0.0,0.0,0.0,0
1017.0,0.012315,0.003867,4.173e-05,0.0,0.0,0.0,0
1018.0,0.011964,0.004137,2.95e-05,0.0167,0.0172,0.0,0
1019.0,0.014848,0.010268,0.00038615,0.0,0.0,0.0,0
1020.0,0.014487,0.008675,0.00010772,0.0,0.0,0.0,0
1021.0,0.024808,0.020124,0.00182441,0.0,0.0,0.0,0
1022.0,0.018302,0.011303,0.00060304,0.0167,0.0172,0.0,0
1023.0,0.013714,0.004818,6.382e-05,0.0,0.0,0.0,0
1024.0,0.011611,0.003377,3.022e-05,0.0167,0.0172,0.0,0
1025.0,0.012023,0.003262,3.623e-05,0.0,0.0,0.0,0
1026.0,0.01509,0.004234,0.00022665,0.0,0.0,0.0,0
1027.0,0.017718,0.013686,0.00033406,0.0,0.0,0.0,0
1028.0,0.01445,0.007009,3.883e-05,0.0,0.0,0.0,0
1029.0,0.014225,0.003913,4.139e-05,0.0,0.0,0.0,0
1030.0,0.012237,0.005508,3.316e-05,0.0,0.0,0.0,0
1031.0,0.020009,0.013287,0.00037749,0.0,0.0,0.0,0
1032.0,0.014702,0.005272,6.576e-05,0.0,0.0,0.0,0
1033.0,0.012889,0.005068,4.915e-05,0.0,0.0,0.0,0
1034.0,0.014635,0.003691,0.00030892,0.0,0.0,0.0,0
1035.0,0.01788,0.009158,0.00014555,0.0167,0.0172,0.0,0
1036.0,0.016597,0.00567,0.00014138,0.0167,0.0172,0.0,0
1037.0,0.013843,0.005558,0.00015354,0.0,0.0,0.0,0
1038.0,0.013808,0.00397,0.00011011,0.0,0.0,0.0,0
1039.0,0.015248,0.007898,0.00017762,0.0333,0.0351,0.0,0
1040.0,0.012551,0.003545,2.705e-05,0.0,0.0,0.0,0
1041.0,0.018799,0.014432,0.00092278,0.0,0.0,0.0,0
1042.0,0.014843,0.006909,0.00012261,0.0,0.0,0.0,0
1043.0,0.013895,0.009975,0.0001859,0.0,0.0,0.0,0
1044.0,0.013604,0.003759,9.575e-05,0.0,0.0,0.0,0
1045.0,0.017857,0.004044,0.00078036,0.0,0.0,0.0,0
1046.0,0.011784,0.003616,1.893e-05,0.0,0.0,0.0,0
1047.0,0.014341,0.00345,0.00014933,0.0,0.0,0.0,0
1048.0,0.011131,0.004267,2.161e-05,0.0,0.0,0.0,0
1049.0,0.011389,0.003315,1.6e-05,0.0167,0.0172,0.0,0
1050.0,0.015059,0.004625,0.00043406,0.0,0.0,0.0,0
1051.0,0.012642,0.004119,4.204e-05,0.0,0.0,0.0,0
1052.0,0.01336,0.004098,0.00040673,0.0,0.0,0.0,0
1053.0,0.011658,0.003069,6.163e-05,0.0,0.0,0.0,0
1054.0,0.01276,0.003558,1.908e-05,0.0,0.0,0.0,0
1055.0,0.013104,0.005591,4.741e-05,0.0,0.0,0.0,0
1056.0,0.014899,0.004711,0.00030963,0.0,0.0,0.0,0
1057.0,0.013711,0.0105,0.00017285,0.0,0.0,0.0,0
1058.0,0.017814,0.003285,0.00145148,0.0,0.0,0.0,0
1059.0,0.012768,0.00322,6.315e-05,0.0,0.0,0.0,0
1060.0,0.013761,0.004269,0.00014372,0.0,0.0,0.0,0
1061.0,0.012912,0.005065,4.195e-05,0.0,0.0,0.0,0
1062.0,0.011672,0.004382,2.051e-05,0.0,0.0,0.0,0
1063.0,0.022547,0.00628,0.00195638,0.0,0.0,0.0,0
1064.0,0.014148,0.005342,0.00013839,0.0,0.0,0.0,0
1065.0,0.015937,0.006221,0.00024987,0.0,0.0,0.0,0
1066.0,0.012275,0.00501,5.866e-05,0.0,0.0,0.0,0
1067.0,0.012034,0.005366,6.382e-05,0.0,0.0,0.0,0
1068.0,0.018064,0.011515,0.00044921,0.0,0.0,0.0,0
1069.0,0.012981,0.004351,6.662e-05,0.0,0.0,0.0,0
1070.0,0.012423,0.004506,3.981e-05,0.0,0.0,0.0,0
1071.0,0.012549,0.004285,7.798e-05,0.0167,0.0172,0.0,0
1072.0,0.013247,0.005355,6.369e-05,0.0,0.0,0.0,0
1073.0,0.010675,0.004205,2.124e-05,0.0167,0.0172,0.0,0
1074.0,0.011512,0.005027,4.484e-05,0.0,0.0,0.0,0
1075.0,0.011875,0.002483,1.184e-05,0.0,0.0,0.0,0
1076.0,0.014338,0.004197,3.708e-05,0.0167,0.0172,0.0,0
1077.0,0.016962,0.007085,0.00019146,0.0167,0.0172,0.0,0
1078.0,0.012876,0.004709,4.873e-05,0.0167,0.0172,0.0,0
1079.0,0.014602,0.005364,0.00016704,0.0,0.0,0.0,0
1080.0,0.022454,0.011083,0.00274791,0.0,0.0,0.0,0
1081.0,0.012065,0.00423,1.725e-05,0.0,0.0,0.0,0
1082.0,0.011578,0.002831,1.989e-05,0.0,0.0,0.0,0
1083.0,0.010989,0.00394,4.217e-05,0.0,0.0,0.0,0
1084.0,0.014048,0.013064,0.00019673,0.0,0.0,0.0,0
1085.0,0.014535,0.003996,0.00032778,0.0,0.0,0.0,0
1086.0,0.011745,0.004822,5.037e-05,0.0,0.0,0.0,0
1087.0,0.011632,0.004146,2.814e-05,0.0,0.0,0.0,0
1088.0,0.015109,0.004306,0.00058581,0.0,0.0,0.0,0
1089.0,0.010699,0.003766,2.48e-05,0.0,0.0,0.0,0
1090.0,0.013876,0.00325,0.00026356,0.0,0.0,0.0,0
1091.0,0.01387,0.007185,0.00011447,0.0,0.0,0.0,0
1092.0,0.014978,0.00558,0.00015225,0.0,0.0,0.0,0
1093.0,0.012073,0.005108,4.065e-05,0.0,0.0,0.0,0
1094.0,0.011279,0.003248,1.427e-05,0.0,0.0,0.0,0
1095.0,0.014001,0.005575,0.00022274,0.0,0.0,0.0,0
1096.0,0.015282,0.006,0.00016904,0.0,0.0,0.0,0
1097.0,0.011395,0.002906,1.527e-05,0.0,0.0,0.0,0
1098.0,0.011247,0.003261,2.112e-05,0.0,0.0,0.0,0
1099.0,0.011939,0.004775,8.302e-05,0.0,0.0,0.0,0
1100.0,0.011772,0.002871,1.627e-05,0.0,0.0,0.0,0
1101.0,0.014421,0.00743,0.00016383,0.0,0.0,0.0,0
1102.0,0.011294,0.00393,2.373e-05,0.0167,0.0172,0.0,0
1103.0,0.013121,0.005164,2.934e-05,0.0,0.0,0.0,0
1104.0,0.019521,0.006263,0.00040908,0.0,0.0,0.0,0
1105.0,0.010551,0.004333,3.056e-05,0.0,0.0,0.0,0
1106.0,0.015877,0.006619,7.79e-05,0.0,0.0,0.0,0
1107.0,0.015394,0.004186,0.00010874,0.0,0.0,0.0,0
1108.0,0.018824,0.010261,0.00020187,0.0,0.0,0.0,0
1109.0,0.014083,0.004802,0.00010387,0.0,0.0,0.0,0
1110.0,0.017514,0.008243,0.00014365,0.0,0.0,0.0,0
1111.0,0.013016,0.005698,5.037e-05,0.0,0.0,0.0,0
1112.0,0.014058,0.007921,4.538e-05,0.0,0.0,0.0,0
1113.0,0.012692,0.006141,5.499e-05,0.0,0.0,0.0,0
1114.0,0.01349,0.007584,3.808e-05,0.0167,0.0172,0.0,0
1115.0,0.012849,0.005781,6.096e-05,0.0,0.0,0.0,0
1116.0,0.013347,0.004282,6.497e-05,0.0,0.0,0.0,0
1117.0,0.01484,0.005354,0.00028867,0.0167,0.0172,0.0,0
1118.0,0.011756,0.002639,1.376e-05,0.0,0.0,0.0,0
1119.0,0.015886,0.010717,0.00014942,0.0,0.0,0.0,0
1120.0,0.013615,0.008831,8.617e-05,0.0167,0.0172,0.0,0
1121.0,0.011112,0.005279,6.117e-05,0.0,0.0,0.0,0
1122.0,0.018273,0.007533,0.00036742,0.0,0.0,0.0,0
1123.0,0.014929,0.006626,6.457e-05,0.0,0.0,0.0,0
1124.0,0.011228,0.002717,7.91e-06,0.0,0.0,0.5,0
1125.0,0.012379,0.004737,2.482e-05,0.0,0.0,0.0,0
1126.0,0.011335,0.003908,2.355e-05,0.0,0.0,0.0,0
1127.0,0.011772,0.004966,3.33e-05,0.0,0.0,0.0,0
1128.0,0.015305,0.005873,0.00014472,0.0,0.0,0.0,0
1129.0,0.017878,0.008494,0.00050278,0.0,0.0,0.0,0
1130.0,0.014068,0.007287,7.199e-05,0.0,0.0,0.0,0
1131.0,0.012469,0.005976,4.711e-05,0.0167,0.0172,0.0,0
1132.0,0.011767,0.00281,1.163e-05,0.0167,0.0172,0.0,0
1133.0,0.020758,0.00643,0.00212426,0.0,0.0,0.0,0
1134.0,0.012096,0.004063,2.178e-05,0.0,0.0,0.0,0
1135.0,0.013878,0.005165,8.503e-05,0.0,0.0,0.0,0
1136.0,0.014909,0.005001,0.00012316,0.0167,0.0172,0.0,0
1137.0,0.015867,0.006797,0.00034773,0.0167,0.0172,0.0,0
1138.0,0.016277,0.004977,0.0004177,0.0,0.0,0.0,0
1139.0,0.017556,0.006705,0.00042147,0.0,0.0,0.0,0
1140.0,0.019042,0.006143,0.00059691,0.0167,0.0172,0.0,0
1141.0,0.015399,0.007235,9.762e-05,0.0,0.0,0.0,0
1142.0,0.018749,0.007699,0.00039252,0.0,0.0,0.0,0
1143.0,0.013489,0.006455,5.382e-05,0.0,0.0,0.0,0
1144.0,0.015573,0.005906,0.00012535,0.0,0.0,0.0,0
1145.0,0.019504,0.008217,0.00023447,0.0,0.0,0.0,0
1146.0,0.01439,0.005621,9.262e-05,0.0,0.0,0.0,0
1147.0,0.018343,0.007715,0.0001884,0.0,0.0,0.0,0
1148.0,0.014073,0.004776,0.00012305,0.0,0.0,0.0,0
1149.0,0.017011,0.012761,0.00048893,0.0,0.0,0.0,0
1150.0,0.016155,0.005832,0.00060707,0.0,0.0,0.0,0
1151.0,0.015115,0.006312,0.00018026,0.0,0.0,0.0,0
1152.0,0.017834,0.00796,0.00065386,0.0,0.0,0.0,0
1153.0,0.011885,0.004195,2.685e-05,0.0,0.0,0.0,0
1154.0,0.018477,0.006699,0.00077444,0.0,0.0,0.0,0
1155.0,0.01419,0.005889,5.813e-05,0.0,0.0,0.0,0
1156.0,0.014241,0.005152,0.000111,0.0,0.0,0.0,0
1157.0,0.014243,0.0053,0.00014533,0.0,0.0,0.0,0
1158.0,0.017283,0.006316,0.00050701,0.0,0.0,0.0,0
1159.0,0.015424,0.019802,0.00120117,0.0,0.0,0.0,0
1160.0,0.017571,0.023037,0.00240529,0.0,0.0,0.0,0
1161.0,0.014245,0.006139,3.171e-05,0.0,0.0,0.0,0
1162.0,0.012287,0.00367,2.593e-05,0.0,0.0,0.0,0
1163.0,0.013795,0.005658,0.00020709,0.0,0.0,0.0,0
1164.0,0.01284,0.00273,0.00028885,0.0,0.0,0.0,0
1165.0,0.01348,0.003412,0.00010201,0.0,0.0,0.0,0
1166.0,0.014274,0.006619,9.367e-05,0.0,0.0,0.0,0
1167.0,0.014941,0.008792,0.00018041,0.0167,0.0172,0.0,0
1168.0,0.012191,0.004792,8.029e-05,0.0,0.0,0.0,0
1169.0,0.015003,0.004975,0.00012247,0.0,0.0,0.0,0
1170.0,0.019086,0.01276,0.00084617,0.0,0.0,0.0,0
1171.0,0.017722,0.010335,0.00062644,0.0,0.0,0.0,0
1172.0,0.015783,0.01044,0.00018525,0.0167,0.0172,0.0,0
1173.0,0.020945,0.009841,0.00033967,0.0,0.0,0.0,0
1174.0,0.01701,0.007675,0.0001417,0.0,0.0,0.0,0
1175.0,0.013883,0.006222,6.863e-05,0.0,0.0,0.0,0
1176.0,0.012845,0.004629,0.00011482,0.0,0.0,0.0,0
1177.0,0.011777,0.002605,2.787e-05,0.0,0.0,0.0,0
1178.0,0.011618,0.004259,1.901e-05,0.0,0.0,0.0,0
1179.0,0.016716,0.010267,0.00023595,0.0,0.0,0.0,0
1180.0,0.016477,0.011101,0.00016927,0.0,0.0,0.0,0
1181.0,0.013182,0.004959,0.00012473,0.0,0.0,0.0,0
1182.0,0.013385,0.00432,3.875e-05,0.0,0.0,0.0,0
1183.0,0.013519,0.004789,8.007e-05,0.0,0.0,0.0,0
1184.0,0.01259,0.006384,6.423e-05,0.0,0.0,0.0,0
1185.0,0.013467,0.005805,8.402e-05,0.0,0.0,0.0,0
1186.0,0.011685,0.003098,1.346e-05,0.0,0.0,0.0,0
1187.0,0.016001,0.016979,0.00066262,0.0,0.0,0.0,0
1188.0,0.013364,0.004377,2.759e-05,0.0,0.0,0.0,0
1189.0,0.013028,0.005425,0.00013831,0.0,0.0,0.0,0
1190.0,0.011134,0.002673,9.11e-06,0.0,0.0,0.0,0
1191.0,0.016966,0.007839,0.00046493,0.0167,0.0172,0.0,0
1192.0,0.019002,0.01006,0.00040196,0.0167,0.0172,0.0,0
1193.0,0.012982,0.0053,3.187e-05,0.0,0.0,0.0,0
1194.0,0.017826,0.010201,0.00024318,0.0,0.0,0.0,0
1195.0,0.016497,0.011462,0.00030576,0.0167,0.0172,0.0,0
1196.0,0.011478,0.002858,1.361e-05,0.0,0.0,0.0,0
1197.0,0.012708,0.006112,3.556e-05,0.0,0.0,0.0,0
1198.0,0.011201,0.003111,1.291e-05,0.0,0.0,0.0,0
1199.0,0.014535,0.00664,9.608e-05,0.0,0.0,0.0,0
1200.0,0.017837,0.004458,0.00050288,0.0,0.0,0.0,0
1201.0,0.0148,0.00386,0.0001248,0.0,0.0,0.0,0
1202.0,0.012619,0.003124,5.508e-05,0.0,0.0,0.0,0
1203.0,0.015531,0.014737,0.00038125,0.0167,0.0172,0.5085,0
1204.0,0.015641,0.005589,0.0001751,0.0,0.0,0.0,0
1205.0,0.011779,0.004817,2.573e-05,0.0,0.0,0.0,0
1206.0,0.018407,0.006874,0.00055081,0.0,0.0,0.0,0
1207.0,0.012146,0.002782,2.475e-05,0.0,0.0,0.0,0
1208.0,0.014073,0.00794,9.078e-05,0.0,0.0,0.0,0
1209.0,0.012934,0.002727,0.00014186,0.0,0.0,0.0,0
1210.0,0.013532,0.002833,0.00015843,0.0,0.0,0.0,0
1211.0,0.011876,0.003388,1.318e-05,0.0,0.0,0.0,0
1212.0,0.018369,0.010665,0.00057349,0.0,0.0,0.0,0
1213.0,0.01011,0.004475,2.189e-05,0.0167,0.0172,0.0,0
1214.0,0.016082,0.005724,0.0004037,0.0,0.0,0.0,0
1215.0,0.016312,0.008251,0.0002895,0.0,0.0,0.0,0
1216.0,0.012679,0.003275,0.00012173,0.0,0.0,0.0,0
1217.0,0.011109,0.003881,2.576e-05,0.0167,0.0172,0.0,0
1218.0,0.014271,0.006136,8.268e-05,0.0,0.0,0.0,0
1219.0,0.016107,0.00738,0.00017217,0.0,0.0,0.0,0
1220.0,0.010314,0.003577,1.366e-05,0.0,0.0,0.5,0
1221.0,0.011856,0.003906,1.766e-05,0.0,0.0,0.0,0
1222.0,0.018126,0.009509,0.00096648,0.0,0.0,0.0,0
1223.0,0.012111,0.005103,0.00011447,0.0,0.0,0.0,0
1224.0,0.016439,0.008518,0.00015906,0.0,0.0,0.0,0
1225.0,0.013066,0.004462,4.156e-05,0.0,0.0,0.0,0
1226.0,0.014812,0.005452,8.35e-05,0.0,0.0,0.0,0
1227.0,0.00997,0.003473,2.065e-05,0.0,0.0,0.0,0
1228.0,0.017932,0.008417,0.00015194,0.0,0.0,0.0,0
1229.0,0.013635,0.006463,5.75e-05,0.0,0.0,0.0,0
1230.0,0.013306,0.005322,4.935e-05,0.0,0.0,0.0,0
1231.0,0.012127,0.00347,2.678e-05,0.0,0.0,0.0,0
1232.0,0.01312,0.004889,0.00012172,0.0,0.0,0.0,0
1233.0,0.012346,0.00488,5.549e-05,0.0167,0.0172,0.0,0
1234.0,0.012908,0.002363,6.61e-05,0.0,0.0,0.0,0
1235.0,0.015747,0.004075,0.00016573,0.0,0.0,0.0,0
1236.0,0.012048,0.004258,9.021e-05,0.0,0.0,0.0,0
1237.0,0.011698,0.003091,1.37e-05,0.0,0.0,0.0,0
1238.0,0.012147,0.004666,2.993e-05,0.0,0.0,0.0,0
1239.0,0.01644,0.006352,0.00025253,0.0,0.0,0.0,0
1240.0,0.011617,0.002938,2.12e-05,0.0,0.0,0.0,0
1241.0,0.016915,0.008758,0.00011819,0.0,0.0,0.0,0
1242.0,0.011645,0.003314,2.554e-05,0.0,0.0,0.0,0
1243.0,0.011931,0.004335,3.076e-05,0.0,0.0,0.0,0
1244.0,0.017546,0.008809,0.00070904,0.0,0.0,0.0,0
1245.0,0.014052,0.006694,5.676e-05,0.0,0.0,0.0,0
1246.0,0.011991,0.00327,1.735e-05,0.0167,0.0172,0.0,0
1247.0,0.015503,0.009603,0.00019334,0.0,0.0,0.0,0
1248.0,0.017808,0.007739,0.00018349,0.0,0.0,0.0,0
1249.0,0.013635,0.004364,8.124e-05,0.0,0.0,0.0,0
1250.0,0.011092,0.003024,2.982e-05,0.0,0.0,0.0,0
1251.0,0.017595,0.00862,0.00013762,0.0,0.0,0.0,0
1252.0,0.017518,0.007386,0.00038573,0.0,0.0,0.0,0
1253.0,0.014244,0.007349,0.00010368,0.0167,0.0172,0.0,0
1254.0,0.019374,0.009582,0.00070538,0.0,0.0,0.0,0
1255.0,0.015361,0.008853,0.00030126,0.0167,0.0172,0.0,0
1256.0,0.014797,0.013474,0.00050874,0.0,0.0,0.0,0
1257.0,0.018117,0.008123,0.00026511,0.0,0.0,0.0,0
1258.0,0.01577,0.007052,6.742e-05,0.0,0.0,0.0,0
1259.0,0.011061,0.004158,2.126e-05,0.0,0.0,0.0,0
1260.0,0.015209,0.010411,0.00018836,0.0,0.0,0.0,0
1261.0,0.012649,0.007353,0.00013049,0.0,0.0,0.0,0
1262.0,0.014291,0.005371,0.00017014,0.0,0.0,0.0,0
1263.0,0.018862,0.016509,0.00130914,0.0,0.0,0.0,0
1264.0,0.012969,0.006037,3.299e-05,0.0,0.0,0.0,0
1265.0,0.01668,0.020717,0.00108353,0.0,0.0,0.0,0
1266.0,0.011287,0.004521,4.329e-05,0.0167,0.0172,0.0,0
1267.0,0.018401,0.008308,0.00044605,0.0,0.0,0.0,0
1268.0,0.014102,0.008127,0.00011315,0.0,0.0,0.0,0
1269.0,0.015423,0.005941,9.829e-05,0.0,0.0,0.0,0
1270.0,0.013805,0.003963,8.812e-05,0.0,0.0,0.0,0
1271.0,0.015404,0.005702,0.00012761,0.0167,0.0172,0.0,0
1272.0,0.017181,0.010191,0.00013233,0.0,0.0,0.0,0
1273.0,0.012007,0.002752,3.67e-05,0.0,0.0,0.0,0
1274.0,0.011867,0.003612,7.718e-05,0.0,0.0,0.0,0
1275.0,0.015297,0.00465,9.858e-05,0.0,0.0,0.0,0
1276.0,0.018578,0.012208,0.00036074,0.0,0.0,0.0,0
1277.0,0.013767,0.009421,9.176e-05,0.0,0.0,0.0,0
1278.0,0.013703,0.00517,6.581e-05,0.0,0.0,0.0,0
1279.0,0.01586,0.008515,0.00023202,0.0,0.0,0.0,0
1280.0,0.014541,0.005802,5.176e-05,0.0,0.0,0.0,0
1281.0,0.017858,0.016572,0.00060907,0.0,0.0,0.0,0
1282.0,0.011985,0.004593,2.604e-05,0.0,0.0,0.0,0
1283.0,0.011209,0.004723,2.895e-05,0.0167,0.0172,0.0,0
1284.0,0.011557,0.004601,2.15e-05,0.0167,0.0172,0.0,0
1285.0,0.010915,0.003914,2.331e-05,0.0,0.0,0.0,0
1286.0,0.01282,0.003944,0.00021998,0.0,0.0,0.0,0
1287.0,0.015746,0.006946,8.499e-05,0.0,0.0,0.0,0
1288.0,0.012508,0.00493,1.712e-05,0.0,0.0,0.0,0
1289.0,0.015439,0.00713,0.00019038,0.0,0.0,0.0,0
1290.0,0.013333,0.004848,4.969e-05,0.0167,0.0172,0.0,0
1291.0,0.015565,0.007058,0.00044906,0.0,0.0,0.0,0
1292.0,0.01643,0.007286,0.00043277,0.0,0.0,0.0,0
1293.0,0.011387,0.003807,2.647e-05,0.0,0.0,0.0,0
1294.0,0.013119,0.003658,9.455e-05,0.0,0.0,0.0,0
1295.0,0.012025,0.005047,2.742e-05,0.0,0.0,0.0,0
1296.0,0.01399,0.005345,6.394e-05,0.0,0.0,0.0,0
1297.0,0.012308,0.005808,4.767e-05,0.0167,0.0172,0.0,0
1298.0,0.017521,0.005423,0.00032282,0.0333,0.0351,0.0,0
1299.0,0.017903,0.012088,0.00019224,0.0,0.0,0.0,0
1300.0,0.01054,0.003571,4.727e-05,0.0,0.0,0.0,0
1301.0,0.017835,0.011046,0.00024466,0.0167,0.0172,0.0,0
1302.0,0.014184,0.007352,0.00012346,0.0,0.0,0.0,0
1303.0,0.012304,0.003358,2.519e-05,0.0,0.0,0.0,0
1304.0,0.01615,0.00386,0.00027048,0.0,0.0,0.0,0
1305.0,0.015293,0.006844,0.00013379,0.0,0.0,0.0,0
1306.0,0.011592,0.002889,1.931e-05,0.0,0.0,0.0,0
1307.0,0.013202,0.010775,0.00016381,0.0,0.0,0.0,0
1308.0,0.014384,0.005003,6.056e-05,0.0,0.0,0.0,0
1309.0,0.017044,0.00754,0.00023256,0.0167,0.0172,0.0,0
1310.0,0.017484,0.01313,0.0002994,0.0,0.0,0.0,0
1311.0,0.012934,0.002903,0.00022909,0.0,0.0,0.0,0
1312.0,0.013374,0.005324,5.949e-05,0.0,0.0,0.0,0
1313.0,0.011592,0.004066,1.726e-05,0.0,0.0,0.0,0
1314.0,0.010779,0.004384,4.066e-05,0.0,0.0,0.0,0
1315.0,0.010811,0.003617,2.28e-05,0.0,0.0,0.0,0
1316.0,0.017134,0.012941,0.00034194,0.0,0.0,0.0,0
1317.0,0.012217,0.004916,4.605e-05,0.0,0.0,0.0,0
1318.0,0.011577,0.003889,3.674e-05,0.0333,0.0351,0.0,0
1319.0,0.01654,0.010836,0.00030419,0.0,0.0,0.0,0
1320.0,0.016668,0.00849,0.00064627,0.0,0.0,0.0,0
1321.0,0.021066,0.010761,0.00039494,0.0,0.0,0.0,0
1322.0,0.01271,0.004076,3.52e-05,0.0,0.0,0.0,0
1323.0,0.015736,0.004685,0.00029911,0.0,0.0,0.0,0
1324.0,0.013557,0.006035,5.788e-05,0.0,0.0,0.0,0
1325.0,0.015688,0.010066,0.00033817,0.0167,0.0172,0.0,0
1326.0,0.013099,0.004818,9.314e-05,0.0,0.0,0.0,0
1327.0,0.011901,0.00465,3.094e-05,0.0,0.0,0.0,0
1328.0,0.015236,0.008772,0.00014007,0.0,0.0,0.0,0
1329.0,0.013114,0.006774,9.472e-05,0.0,0.0,0.0,0
1330.0,0.015694,0.007088,7.436e-05,0.0167,0.0172,0.0,0
1331.0,0.016103,0.01196,0.00054166,0.0167,0.0172,0.0,0
1332.0,0.013857,0.003723,4.118e-05,0.0167,0.0172,0.0,0
1333.0,0.011059,0.004715,3.414e-05,0.0167,0.0172,0.0,0
1334.0,0.014991,0.006134,0.00045252,0.0,0.0,0.0,0
1335.0,0.011454,0.003722,2.573e-05,0.0,0.0,0.0,0
1336.0,0.016119,0.00692,0.00013646,0.0,0.0,0.0,0
1337.0,0.014012,0.003781,4.993e-05,0.0,0.0,0.0,0
1338.0,0.014572,0.007403,6.434e-05,0.0,0.0,0.0,0
1339.0,0.014385,0.004544,6.003e-05,0.0,0.0,0.0,0
1340.0,0.013557,0.004159,4.717e-05,0.0,0.0,0.0,0
1341.0,0.015648,0.005986,0.00037835,0.0,0.0,0.0,0
1342.0,0.014144,0.008834,0.00018226,0.0,0.0,0.0,0
1343.0,0.016218,0.00751,0.00017812,0.0,0.0,0.0,0
1344.0,0.012615,0.00577,3.66e-05,0.0167,0.0172,0.0,0
1345.0,0.013555,0.00917,0.00019547,0.0,0.0,0.0,0
1346.0,0.014904,0.004618,0.00019655,0.0,0.0,0.0,0
1347.0,0.011435,0.004547,2.543e-05,0.0,0.0,0.0,0
1348.0,0.014037,0.007399,0.00013314,0.0,0.0,0.0,0
